,title,artist,gender,lyricist,composer,arranger,debut_year,generation
7463,sowonderful,레이디스 코드,여,슈퍼 창따이   ,    슈퍼 창따이   ,    슈퍼 창따이   ,2013,3
7464,예뻐예뻐,레이디스 코드,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2013,3
7465,hateyou,레이디스 코드,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2013,3
7466,i`mfinethankyou,레이디스 코드,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2013,3
7467,나쁜여자,레이디스 코드,여,,,,2013,3
7468,supergirl,레이디스 코드,여,,,,2013,3
7469,dadala,레이디스 코드,여,,,,2013,3
7470,안울래,레이디스 코드,여,"슈퍼창따이    ,    홍지상   ","    슈퍼창따이    ,    홍지상   ","    슈퍼창따이    ,    홍지상   ",2013,3
7471,excuseme,베스티,여,"이단옆차기    ,    David Kim    ,    Long Candy   ","    이단옆차기    ,    Homeboy   ",    Homeboy   ,2013,3
7472,hushbaby,베스티,여,"이기 (오레오)    ,    SWEETCH    ,    노주환   ","    이기 (오레오)    ,    SWEETCH    ,    노주환   ","    이기 (오레오)    ,    SWEETCH    ,    노주환   ",2013,3
7473,싱글베드(singlebed),베스티,여,키겐   ,    키겐   ,    키겐   ,2013,3
7474,i`msofine(feat.알맹),베스티,여,"최린    ,    이해용   ","    최린    ,    이해용    ,    홍지상   ",    홍지상   ,2013,3
7475,이런날,베스티,여,홍지상   ,    홍지상   ,    홍지상   ,2013,3
7476,니가필요해(ineedyou),베스티,여,이단옆차기   ,"    이단옆차기    ,    Homeboy   ","    Homeboy    ,    영광의 얼굴들 (Full8loom)   ",2013,3
7477,hotbaby,베스티,여,이단옆차기   ,    이단옆차기   ,    이단옆차기   ,2013,3
7478,롤러걸(rollergirl),베스티,여,"이단옆차기    ,    David Kim   ",    이단옆차기   ,    이단옆차기   ,2013,3
7479,i`msointoyou,베스티,여,홍지상   ,    홍지상   ,    홍지상   ,2013,3
7480,thankuverymuch,베스티,여,이단옆차기   ,    이단옆차기   ,    라디오갤럭시   ,2013,3
7481,연애의조건(loveoptions),베스티,여,용감한 형제   ,    용감한 형제   ,"    용감한 형제    ,    별들의 전쟁   ",2013,3
7482,별처럼(likeastar),베스티,여,"홍지상    ,    이우민 `collapsedone`   ","    홍지상    ,    이우민 `collapsedone`   ","    홍지상    ,    이우민 `collapsedone`   ",2013,3
7483,두근두근(pitpat)remix,베스티,여,김은수   ,"    슈퍼창따이    ,    Will Simms    ,    Tom Havelock   ",    슈퍼창따이   ,2013,3
7484,짱크리스마스(zzangchristmas)(feat.유세윤),베스티,여,"유세윤    ,    피터팬   ","    똘아이박    ,    피터팬    ,    미친기집애   ","    똘아이박    ,    미친기집애   ",2013,3
7485,두근두근(pitapat),베스티,여,김은수   ,"    슈퍼창따이    ,    Will Simms    ,    Tom Havelock   ",    슈퍼창따이   ,2013,3
7486,칼라tv(colortv),와썹,여,,,,2013,3
7487,lover,와썹,여,,,,2013,3
7488,lalala,와썹,여,,,,2013,3
7489,아름다워,와썹,여,,,,2013,3
7490,dominantwoman,와썹,여,,,,2013,3
7491,내맘을아냐고(feat.주이),와썹,여,한명준   ,    BOYTOY   ,"    BOYTOY    ,    를(LEL)   ",2013,3
7492,showtime,와썹,여,,,,2013,3
7493,시끄러워u,와썹,여,,,,2013,3
7494,stupidliar(feat.니화),와썹,여,,,,2013,3
7495,어딜쳐다봐(nadasolo),와썹,여,,,,2013,3
7496,안아줘,와썹,여,,,,2013,3
7497,fire(feat.엠타이슨),와썹,여,,,,2013,3
7498,라팜팜파,와썹,여,"윤대장    ,    레드락   ","    금붕어    ,    레드락   ","    금붕어    ,    레드락   ",2013,3
7499,jinglebell,와썹,여,"레드락    ,    Nada   ",    레드락   ,    레드락   ,2013,3
7500,nomnomnom(놈놈놈),와썹,여,,,,2013,3
7501,갤럭시,와썹,여,,,,2013,3
7502,hotterthanasummer,와썹,여,,,,2013,3
7503,bangbang(nadasolo),와썹,여,,,,2013,3
7504,wa$$up,와썹,여,,,,2013,3
7505,나쁜여자,키스&크라이,여,라디오갤럭시   ,    라디오갤럭시   ,    라디오갤럭시   ,2013,3
7506,도미노게임,키스&크라이,여,타이비언   ,"    타이비언    ,    디아 (DIAA)   ",    타이비언   ,2013,3
7507,모던하게(feat.쇼리of마이티마우스),키스&크라이,여,"에이팀    ,    쇼리   ",    에이팀   ,    에이팀   ,2013,3
7508,늑대들은몰라요,틴트,여,"똘아이박    ,    피터팬   ","    똘아이박    ,    피터팬    ,    미친기집애   ","    똘아이박    ,    미친기집애   ",2013,3
7509,첫눈에반했어,틴트,여,"남기상    ,    강전명   ","    남기상    ,    권선익    ,    DAX   ","    권선익    ,    DAX   ",2013,3
7510,오늘밤,엠앤엔,여,"미료    ,    나르샤 (Brown Eyed Girls)   ",    Candysound   ,    이규현   ,2013,3
7511,sparkling(스파클링),풍뎅이,여,"주호    ,    도마현    ,    빨강 (Red)   ","    Maven    ,    주호   ",    Maven   ,2014,3
7512,2018월드컵송,풍뎅이,여,"도마현    ,    실버벨   ","    도마현    ,    실버벨   ",    구희상   ,2014,3
7513,면발(여름송),풍뎅이,여,"도마현    ,    실버벨    ,    빨강 (Red)   ","    도마현    ,    실버벨   ","    도마현    ,    실버벨   ",2014,3
7514,카마야또(caramelmacchiato),풍뎅이,여,드라이브킹   ,    드라이브킹   ,"    도마현    ,    케이던스   ",2014,3
7515,stay(머물러줘),풍뎅이,여,"드라이브킹    ,    빨강 (Red)    ,    파랑 (Blue)    ,    노랑 (Yellow)   ",    드라이브킹   ,"    도마현    ,    케이던스   ",2014,3
7516,징글벨(jinglebells),풍뎅이,여,"드라이브킹    ,    빨강 (Red)    ,    파랑 (Blue)    ,    제임스피오폰트   ","    드라이브킹    ,    제임스피오폰트   ",    드라이브킹   ,2014,3
7517,삐삐빠빠,풍뎅이,여,드라이브킹   ,    드라이브킹   ,    드라이브킹   ,2014,3
7518,역전,풍뎅이,여,드라이브킹   ,    드라이브킹   ,    드라이브킹   ,2014,3
7519,배추보쌈,풍뎅이,여,"도마현    ,    실버벨   ","    도마현    ,    실버벨   ","    도마현    ,    실버벨   ",2014,3
7520,축구하는데밥이?,풍뎅이,여,,,,2014,3
7521,알탕,풍뎅이,여,,,,2014,3
7522,솜사탕,풍뎅이,여,,,,2014,3
7523,잘탕(잘시간이어딨어),풍뎅이,여,,,,2014,3
7524,떠나지말아요,비트윈,남,"안형석    ,    정하    ,    윤후   ","    안형석    ,    일당백   ","    안형석    ,    일당백   ",2014,3
7525,태양이뜨면,비트윈,남,"안형석    ,    정하    ,    윤후   ","    안형석    ,    일당백   ","    안형석    ,    일당백   ",2014,3
7526,니여자친구,비트윈,남,"안형석    ,    정하    ,    윤후   ","    안형석    ,    일당백   ","    안형석    ,    일당백   ",2014,3
7527,broken,비트윈,남,"안형석    ,    정하    ,    윤후   ","    안형석    ,    일당백   ","    안형석    ,    일당백   ",2014,3
7528,지겹다,비트윈,남,"남기상    ,    박영호   ","    남기상    ,    권선익    ,    피아노맨 (김세정)    ,    박영호   ","    권선익    ,    DAX   ",2014,3
7529,attentionpart.2,비트윈,남,"정하    ,    윤후   ","    박기현    ,    정택준    ,    정하   ","    박기현    ,    정택준   ",2014,3
7530,stalker(스토커),비트윈,남,"남기상    ,    강전명   ","    남기상    ,    권선익    ,    박기현   ","    정규성    ,    박기현   ",2014,3
7531,attention,비트윈,남,"윤후    ,    정하   ","    정택준    ,    정하   ",    정택준   ,2014,3
7532,beautifulnight,비트윈,남,"윤후    ,    정하   ",    김원혁   ,    김원혁   ,2014,3
7533,갖고싶니(she`smygirl),비트윈,남,"남기상    ,    강전명   ","    남기상    ,    권선익    ,    DAX   ","    권선익    ,    DAX   ",2014,3
7534,일루션(illusion),비트윈,남,"남기상    ,    강전명   ","    남기상    ,    권선익    ,    DAX   ","    권선익    ,    정규성   ",2014,3
7535,you`remyeverything,비트윈,남,태무   ,"    태무    ,    제이 (Jay)   ",    태무   ,2014,3
7536,"i,no",비트윈,남,"남기상    ,    강전명   ","    남기상    ,    권선익    ,    DAX   ","    권선익    ,    DAX    ,    정규성   ",2014,3
7537,magical,비에이,남,"AiRPLAY    ,    LIØN    ,    밀리 (MILLY)   ","    AiRPLAY    ,    LIØN    ,    Diggy   ","    AiRPLAY    ,    Diggy   ",2014,3
7538,fantasy,비에이,남,"오지훈    ,    JUNB    ,    밀리 (MILLY)   ","    오지훈    ,    JUNB    ,    WILLIUS   ",    오지훈   ,2014,3
7539,왜이래(whatda),비에이,남,"XEFIX82    ,    밀리 (MILLY)   ",    XEFIX82   ,    XEFIX82   ,2014,3
7540,talkaboutlove,비에이,남,,,,2014,3
7541,tiemyhands,비에이,남,"SuperRookie    ,    홍규    ,    밀리 (MILLY)   ",    SuperRookie   ,    SuperRookie   ,2014,3
7542,어항속물고기,비에이,남,"JIN    ,    밀리 (MILLY)   ",    JIN   ,    JIN   ,2014,3
7543,12월24일,비에이,남,"김창락    ,    황성진   ","    김창락    ,    타고난    ,    박원우    ,    Y.T   ","    김창락    ,    타고난   ",2014,3
7544,러브크리스마스(lovechristmas),비에이,남,,,,2014,3
7545,나어떡해part.2,비에이,남,"송지훈    ,    JIN   ","    송지훈    ,    JIN   ","    이지훈    ,    송지훈    ,    JIN   ",2014,3
7546,i`msorry,비에이,남,,,,2014,3
7547,나어떡해,비에이,남,,,,2014,3
7548,뭣모르고,비에이,남,,,,2014,3
7549,너하나만(feat.효린),갓세븐,남,JB (GOT7)   ,"    심은지    ,    Albin Nordqvist    ,    Louise Frick Sveen    ,    Fredrik `Figge` Bostrom   ",    Albin Nordqvist   ,2014,3
7550,look,갓세븐,남,"JB (GOT7)    ,    Mirror Boy    ,    디함    ,    문한미루   ","    JB (GOT7)    ,    Mirror Boy    ,    디함    ,    문한미루    ,    이상철   ","    Mirror Boy    ,    디함    ,    문한미루    ,    이상철   ",2014,3
7551,thereason,갓세븐,남,"이하진    ,    뱀뱀 (GOT7)   ","    이미지스 (IMAGES)    ,    뱀뱀 (GOT7)   ","    이미지스 (IMAGES)    ,    뱀뱀 (GOT7)   ",2014,3
7552,망설이다,갓세븐,남,"영재 (GOT7)    ,    AMIllO (아밀로)   ","    영재 (GOT7)    ,    AMIllO (아밀로)    ,    5$   ","    Ryan    ,    5$    ,    홍곰   ",2014,3
7553,우리,갓세븐,남,"유겸 (GOT7)    ,    Sam   ","    유겸 (GOT7)    ,    Effn   ","    Effn    ,    Heth   ",2014,3
7554,고마워,갓세븐,남,진영 (GOT7)   ,"    진영 (GOT7)    ,    Distract    ,    Matthew Weedon    ,    Charlie Tenku    ,    Stephen Langstaff   ",    Charlie Tenku   ,2014,3
7555,moonu,갓세븐,남,"영재 (GOT7)    ,    주찬양 (티맥스)    ,    Maxx Song    ,    뱀뱀 (GOT7)   ","    영재 (GOT7)    ,    주찬양 (티맥스)    ,    Command Freaks   ",    Command Freaks   ,2014,3
7556,teenager,갓세븐,남,"JB (GOT7)    ,    FS   ","    JB (GOT7)    ,    FS    ,    Royal Dive   ",    Royal Dive   ,2014,3
7557,youare,갓세븐,남,"JB (GOT7)    ,    Mirror Boy    ,    디함    ,    문한미루   ","    JB (GOT7)    ,    Mirror Boy    ,    디함    ,    문한미루   ","    Mirror Boy    ,    디함    ,    문한미루   ",2014,3
7558,firework,갓세븐,남,"진영 (GOT7)    ,    Distract   ","    진영 (GOT7)    ,    Distract    ,    Secret Weapon   ",    Secret Weapon   ,2014,3
7559,rememberyou,갓세븐,남,"이하진    ,    뱀뱀 (GOT7)   ","    이미지스 (IMAGES)    ,    뱀뱀 (GOT7)   ","    이미지스 (IMAGES)    ,    Say   ",2014,3
7560,내게,갓세븐,남,유겸 (GOT7)   ,"    유겸 (GOT7)    ,    Effn   ","    Effn    ,    Heth    ,    Samuel Ku   ",2014,3
7561,face,갓세븐,남,"이우민 `collapsedone`    ,    Mayu Wakisaka    ,    잭슨 (GOT7)    ,    마크 (GOT7)    ,    뱀뱀 (GOT7)   ","    이우민 `collapsedone`    ,    Mayu Wakisaka   ",    이우민 `collapsedone`   ,2014,3
7562,neverever,갓세븐,남,"박진영    ,    earattack    ,    zomay    ,    유근   ","    박진영    ,    earattack    ,    5$    ,    zomay    ,    유근   ","    earattack    ,    5$   ",2014,3
7563,shoppingmall,갓세븐,남,"earattack    ,    JB (GOT7)    ,    잭슨 (GOT7)    ,    뱀뱀 (GOT7)    ,    마크 (GOT7)   ","    earattack    ,    5$    ,    잭슨 (GOT7)   ","    earattack    ,    5$   ",2014,3
7564,paradise,갓세븐,남,"진영 (GOT7)    ,    Distract    ,    뱀뱀 (GOT7)   ","    진영 (GOT7)    ,    Secret Weapon    ,    Distract   ",    Secret Weapon   ,2014,3
7565,sign,갓세븐,남,"Chloe    ,    NODAY    ,    영재 (GOT7)   ","    NODAY    ,    Chloe    ,    영재 (GOT7)   ","    NODAY    ,    Chloe   ",2014,3
7566,gohigher,갓세븐,남,"earattack    ,    JB (GOT7)    ,    마크 (GOT7)    ,    뱀뱀 (GOT7)    ,    잭슨 (GOT7)   ","    earattack    ,    JB (GOT7)    ,    5$   ","    earattack    ,    5$   ",2014,3
7567,q,갓세븐,남,"JB (GOT7)    ,    GDLO (MonoTree)   ","    JB (GOT7)    ,    GDLO (MonoTree)   ",    GDLO (MonoTree)   ,2014,3
7568,양심없이,갓세븐,남,유겸 (GOT7)   ,"    유겸 (GOT7)    ,    Mo`I   ","    Mo`I    ,    Heth   ",2014,3
7569,out,갓세븐,남,"잭슨 (GOT7)    ,    BOYTOY    ,    Wizil   ","    잭슨 (GOT7)    ,    BOYTOY   ",    BOYTOY   ,2014,3
7570,skyway,갓세븐,남,"earattack    ,    JB (GOT7)   ","    earattack    ,    리시    ,    JB (GOT7)    ,    변방의 킥소리   ","    earattack    ,    리시    ,    변방의 킥소리   ",2014,3
7571,하드캐리,갓세븐,남,"earattack    ,    유근   ","    earattack    ,    리시    ,    유근   ","    earattack    ,    리시   ",2014,3
7572,boomx3,갓세븐,남,"잭슨 (GOT7)    ,    BOYTOY    ,    페노메코 (PENOMECO)   ","    잭슨 (GOT7)    ,    BOYTOY   ",    BOYTOY   ,2014,3
7573,proveit,갓세븐,남,JB (GOT7)   ,"    JB (GOT7)    ,    220    ,    Royal Dive   ","    220    ,    Royal Dive   ",2014,3
7574,노잼,갓세븐,남,"유겸 (GOT7)    ,    마크 (GOT7)    ,    FRANTS    ,    뱀뱀 (GOT7)    ,    잭슨 (GOT7)   ","    유겸 (GOT7)    ,    FRANTS    ,    마크 (GOT7)   ",    FRANTS   ,2014,3
7575,hey,갓세븐,남,"김원    ,    영재 (GOT7)    ,    오현주   ","    김원    ,    영재 (GOT7)   ",    김원   ,2014,3
7576,mayday,갓세븐,남,진영 (GOT7)   ,"    Distract    ,    진영 (GOT7)    ,    Secret Weapon   ",    Secret Weapon   ,2014,3
7577,myhome,갓세븐,남,"earattack    ,    마크 (GOT7)   ","    earattack    ,    리시    ,    마크 (GOT7)   ","    earattack    ,    리시   ",2014,3
7578,who`sthat,갓세븐,남,진혜   ,"    Ruwanga Samath    ,    Oscar Doniz    ,    Josiah Rosen    ,    CARLOS BATTEY    ,    STEVEN BATTEY   ",    Ruwanga Samath   ,2014,3
7579,만약에,갓세븐,남,"Primeboi    ,    뱀뱀 (GOT7)    ,    마크 (GOT7)   ","    Primeboi    ,    Cash Note   ",    Primeboi   ,2014,3
7580,아파,갓세븐,남,영재 (GOT7)   ,"    Damon Sharpe    ,    CARLOS BATTEY    ,    Gregg Pagani   ","    Damon Sharpe    ,    CARLOS BATTEY    ,    Gregg Pagani   ",2014,3
7581,니꿈꿔,갓세븐,남,"earattack    ,    JB (GOT7)    ,    뱀뱀 (GOT7)   ","    earattack    ,    JB (GOT7)   ",    earattack   ,2014,3
7582,letme,갓세븐,남,"earattack    ,    마크 (GOT7)    ,    유근   ","    earattack    ,    리시    ,    마크 (GOT7)   ","    earattack    ,    리시   ",2014,3
7583,homerun,갓세븐,남,"Daniel Kim    ,    JB (GOT7)    ,    박지연   ","    Daniel Kim    ,    JB (GOT7)    ,    박지연   ",    Daniel Kim   ,2014,3
7584,fly,갓세븐,남,"earattack    ,    변방의 킥소리   ","    earattack    ,    변방의 킥소리   ","    earattack    ,    오브로스    ,    5$   ",2014,3
7585,못하겠어,갓세븐,남,진영 (GOT7)   ,"    Secret Weapon    ,    진영 (GOT7)    ,    Distract   ",    Secret Weapon   ,2014,3
7586,빛이나,갓세븐,남,"유겸 (GOT7)    ,    마크 (GOT7)    ,    FRANTS   ","    FRANTS    ,    유겸 (GOT7)    ,    마크 (GOT7)   ",    FRANTS   ,2014,3
7587,fish,갓세븐,남,"Daniel Kim    ,    JB (GOT7)    ,    Dr. B    ,    박지연   ","    Daniel Kim    ,    JB (GOT7)    ,    박지연   ",    Daniel Kim   ,2014,3
7588,rewind,갓세븐,남,"영재 (GOT7)    ,    주찬양 (티맥스)   ","    영재 (GOT7)    ,    주찬양 (티맥스)    ,    Command Freaks   ",    Command Freaks   ,2014,3
7589,begginonmyknees,갓세븐,남,Young K   ,"    신혁    ,    2xxx!    ,    Jusen    ,    GG Riggs    ,    Matthew Heath    ,    DK   ","    신혁    ,    2xxx!    ,    Jusen   ",2014,3
7590,somethinggood,갓세븐,남,JB (GOT7)   ,"    앤드류 최    ,    220    ,    JB (GOT7)    ,    밍지션   ","    220    ,    밍지션   ",2014,3
7591,고백송,갓세븐,남,"박진영    ,    크루셜스타 (Crucial Star)    ,    잭슨 (GOT7)   ",    박진영   ,"    박진영    ,    이토요   ",2014,3
7592,매일,갓세븐,남,"JB (GOT7)    ,    Dr.JO   ","    Dr.JO    ,    JB (GOT7)   ",    Dr.JO   ,2014,3
7593,이.별,갓세븐,남,진영 (GOT7)   ,"    Andreas Stone Johansson    ,    Matt Wong    ,    Steven Lee   ",    Joakim Dalqvist   ,2014,3
7594,니가하면,갓세븐,남,Sam Lewis   ,    블랙아이드 필승   ,    블랙아이드 필승   ,2014,3
7595,손들어,갓세븐,남,"박진영    ,    Dr.JO   ","    박진영    ,    Dr.JO   ","    박진영    ,    김승수    ,    아르마딜로   ",2014,3
7596,느낌이좋아,갓세븐,남,"Chloe    ,    NODAY   ","    NODAY    ,    Chloe   ","    NODAY    ,    Chloe   ",2014,3
7597,good,갓세븐,남,"e.one    ,    이만성   ",    e.one   ,    e.one   ,2014,3
7598,눈이가요,갓세븐,남,"주찬양 (티맥스)    ,    Maxx Song   ","    Command Freaks    ,    주찬양 (티맥스)   ",    Command Freaks   ,2014,3
7599,tictictok,갓세븐,남,"Chloe    ,    NODAY   ","    NODAY    ,    Chloe   ","    NODAY    ,    Chloe   ",2014,3
7600,딱좋아(justright),갓세븐,남,박진영   ,"    CARLOS BATTEY    ,    STEVEN BATTEY    ,    Gavin Jones    ,    Charles `Chizzy` Stephens III    ,    C Minor    ,    Jay Dmuchowski   ","    Jackie Boyz    ,    Charles `Chizzy` Stephens III    ,    Jay Dmuchowski    ,    Gavin Jones    ,    C Minor   ",2014,3
