,source,target,count
3439,공뱅,엘에이유,1
3440,공현식,애프터 스쿨,1
3441,곽소영,샤이니,1
3442,곽영준,브라운 아이드 걸스,1
3443,구슬윤,구구단,1
3444,구슬윤,샤이니,1
3445,구인회,에이젝스,1
3446,구자경,백퍼센트,1
3447,강현종,핑클,1
3448,강현옥,잉크,1
3449,강현민,위키미키,1
3450,강타 (KANGTA),슈퍼주니어,1
3451,강은경,에이젝스,1
3452,강은경,에이프릴,1
3453,강은경,에프티 아일랜드,1
3454,강은경,오마이걸,1
3455,강은경,오션,1
3456,강은경,제이워크,1
3457,강은경,쥬얼리,1
3458,강은경,쿨,1
3459,강은경,플라이 투 더 스카이,1
3460,강은유,몬스타엑스,1
3461,강은유,비에이피,1
3462,강은정,레드벨벳,1
3463,강이든,소녀시대-태티서,1
3464,강인원,핑클,1
3465,강인정,비아이지,1
3466,강전명,달샤벳,1
3467,강전명,베리굿,1
3468,강전명,소년공화국,1
3469,강전명,에이프릴,1
3470,강전명,카라,1
3471,강전명,티아라,1
3472,강전명,틴트,1
3473,강정훈,씨스타,1
3474,강준우,슈퍼주니어,1
3475,강지원,갱키즈,1
3476,강지원,비스트,1
3477,강지원,써니힐,1
3478,강지원,트와이스,1
3479,강타 (KANGTA),소녀시대,1
3480,구지안,아이오아이,1
3481,구지은,에스에프나인,1
3482,WithSoul,엘리스,1
3483,김기범,갱키즈,1
3484,김건우,멜로디데이,1
3485,김건우,써니데이즈,1
3486,김건우,씨엘씨,1
3487,김건우,아이즈,1
3488,김건우,에이핑크,1
3489,김건우,쥬얼리,1
3490,김경,보이프렌드,1
3491,김경,우주소녀,1
3492,김경래,쿨,1
3493,김광진,god,1
3494,김광진,동방신기,1
3495,김광진,멜로디데이,1
3496,김규완,에이젝스,1
3497,김규원,샤이니,1
3498,김기범,비스트,1
3499,구태우,레드벨벳,1
3500,김기범,써니힐,1
3501,김기범,투에이엠,1
3502,김기범,트랙스,1
3503,김기범,티아라,1
3504,김나영,쥬얼리,1
3505,김나율,유키스,1
3506,김낙준,버즈,1
3507,김남경,힌트,1
3508,김남희,신화,1
3509,김대현,샤크라,1
3510,김도완,테이크,1
3511,김도헌,알이에프,1
3512,김도현,더블에스오공일,1
3513,김도훈 (RBW),구구단,1
3514,김건우,BP 라니아,1
3515,길다솜,스피드,1
3516,기희현,빈챈현스S,1
3517,기현 (몬스타엑스),몬스타엑스,1
3518,구태우,샤이니,1
3519,구태우,슈퍼 주니어-디앤이,1
3520,구하라 (카라),카라,1
3521,국여진,오마이걸,1
3522,굿초이스,모모랜드,1
3523,권기명,에스이에스,1
3524,권선익,걸스데이,1
3525,권선익,달샤벳,1
3526,권선익,우주소녀,1
3527,권성준,에스이에스,1
3528,권순관,투에이엠,1
3529,권순일 (어반 자카파),슈퍼주니어,1
3530,권순일 (어반 자카파),투에이엠,1
3531,권윤정,동방신기,1
3532,권윤정,소녀시대,1
3533,권윤정,천상지희 더 그레이스,1
3534,권은빈,(여자)아이들,1
3535,권은빈,비투비,1
3536,권은빈,펜타곤,1
3537,권정열,오렌지캬라멜,1
3538,권종희,파이브,1
3539,권태은,투피엠,1
3540,권필립,하이라이트,1
3541,그루지오 (GRUZIO),스피카,1
3542,근육맨,피에스타,1
3543,기리보이,씨스타,1
3544,기리보이,우주소녀,1
3545,기섭 (U-Kiss),유키스,1
3546,기승주,트랙스,1
3547,강은경,슈퍼주니어,1
3548,강은경,비투비,1
3549,강은경,비원에이포,1
3550,ZELKOVA(젤코바),워너비,1
3551,Yorkie,씨엘씨,1
3552,Yorkie,트와이스,1
3553,Young H. Kim,소녀시대,1
3554,Young H. Kim,신화,1
3555,Young K,갓세븐,1
3556,Young K,업텐션,1
3557,Young Kim,에스이에스,1
3558,Young Sky,비투비,1
3559,Young Sky,슈퍼주니어,1
3560,Young Sky,트러블 메이커,1
3561,Young-Hu Kim,동방신기,1
3562,Young-Hu Kim,엑소,1
3563,Young-Hu Kim,플라이 투 더 스카이,1
3564,Yukinojo Mori,트랙스,1
3565,ZINGER,시크릿,1
3566,강원석,태사자,1
3567,ZNEE,더보이즈,1
3568,ZNEE,동방신기,1
3569,ZNEE,브이에이브이,1
3570,ZNEE,오마이걸,1
3571,ZNEE,크로스진,1
3572,ZNEE,티아라,1
3573,ZZOO,신화,1
3574,Zeenan,멜로디데이,1
3575,Zeenan,블락비,1
3576,ZeroZine (MosPick),신화,1
3577,ZigZag Note,라붐,1
3578,ZigZag Note,마이네임,1
3579,ZigZag Note,씨엘씨,1
3580,ZigZag Note,카라,1
3581,Yorkie,신화,1
3582,Yorkie,미쓰에이,1
3583,Yoda,플라이 투 더 스카이,1
3584,Yoda,제이워크,1
3585,Wizil,갓세븐,1
3586,Wizil,투피엠,1
3587,Wollbeck Anders,쥬얼리,1
3588,Wonderkid,베이비복스,1
3589,Wonderkid,비에이피,1
3590,Wonderkid,워너원,1
3591,Wonderkid,유니티,1
3592,Wonderkid,투에이엠,1
3593,XEFIX82,비에이,1
3594,XYZ,플라이 투 더 스카이,1
3595,Xepy,구구단,1
3596,Xepy,에스에프나인,1
3597,Xepy,우주소녀,1
3598,Xepy,이블,1
3599,Xepy,인피니트 에이치,1
3600,Y-MORRIS,제국의 아이들,1
3601,YELLA D (옐라디),몬스타엑스,1
3602,YELLA D (옐라디),보이프렌드,1
3603,YOSKE,아스트로,1
3604,YOSKE,업텐션,1
3605,YOSKE,유니티,1
3606,YOSKE,제이비제이,1
3607,YOUNG H.KIM,슈퍼주니어,1
3608,YOUNG H.KIM,플라이 투 더 스카이,1
3609,YUE,데이식스,1
3610,YUE,베리굿,1
3611,Ye-Yo!,에스에프나인,1
3612,Ylva Dimberg,프리스틴,1
3613,Yoda,슈퍼주니어,1
3614,ZigZag Note,트와이스,1
3615,Zion.T,엠블랙,1
3616,Zion.T,인피니트 에이치,1
3617,the channels,걸스데이,1
3618,zomay,갓세븐,1
3619,zomay,몬스타엑스,1
3620,zomay,빅톤,1
3621,zomay,아스트로,1
3622,zomay,틴탑,1
3623,和音,룰라,1
3624,가면라이더,라붐,1
3625,가면라이더,에스에프나인,1
3626,가호 (Gaho),샤이니,1
3627,감동is,마마무,1
3628,감동is,모모랜드,1
3629,감동is,임팩트,1
3630,감성소녀,타히티,1
3631,강명신,라붐,1
3632,강명신,아이비아이,1
3633,강명신,에스아이에스,1
3634,강명신,유키스,1
3635,강명신,타히티,1
3636,강민혁 (CNBLUE),씨엔블루,1
3637,강봉구,배틀,1
3638,강승식 (VICTON),빅톤,1
3639,강승원,슈퍼주니어,1
3640,강양구,투에이엠,1
3641,강우경,비오케이,1
3642,강우경,오션,1
3643,강우경,티맥스,1
3644,강욱진,빅뱅,1
3645,강욱진,위너,1
3646,강원석,에스이에스,1
3647,yeoby,로미오,1
3648,the O (더오),비아이지,1
3649,cahki,러브,1
3650,swai (스와이),써니힐,1
3651,danke,구구단,1
3652,e.one,갓세븐,1
3653,e.one,나인뮤지스 A,1
3654,e.one,레인보우,1
3655,e.one,스피드,1
3656,e.one,카라,1
3657,e.one,플라이 투 더 스카이,1
3658,eMpty,오마이걸,1
3659,earattack,스트레이 키즈,1
3660,earattack,아이오아이,1
3661,earattack,제이비제이,1
3662,earattack,터보,1
3663,iHwak,워너원,1
3664,iHwak,위너,1
3665,indi K,걸스데이,1
3666,kenzie,블랙 비트,1
3667,kenzie,에스이에스,1
3668,luvssong,에이핑크,1
3669,mNine (엠나인),프로씨,1
3670,mOnSteR nO.9,베리굿,1
3671,mia,아스트로,1
3672,naru (THE SOLUTIONS),데이식스,1
3673,oharseys,레인즈,1
3674,pH-1,트랙스,1
3675,real-fantasy,스누퍼,1
3676,real-fantasy,아스트로,1
3677,real-fantasy,유니티,1
3678,real-fantasy,틴탑,1
3679,revel (Strike),골든차일드,1
3680,Mafly,틴탑,1
3681,Mafly,티알씨엔지,1
3682,Mafly,티아라,1
3683,D.A.(Black),시크릿,1
3684,Carl Utbult,슈퍼주니어,1
3685,Carsten Lindberg,소녀시대,1
3686,Chance,비에이피,1
3687,Chance,투피엠,1
3688,Chloe,업텐션,1
3689,Chris W. Williams,파란,1
3690,Christian Weber,더블에스오공일,1
3691,CliMXX,뉴이스트,1
3692,Climber,유키스,1
3693,Coach & Sendo,더보이즈,1
3694,Courtney Woolsey,레인즈,1
3695,Cray Bin,구구단 오구오구,1
3696,Crizzy & Guy,갓세븐,1
3697,Crush,엠블랙,1
3698,D.ana(디애나),옆집소녀,1
3699,D`DAY,쥬얼리,1
3700,DADA,몬스타엑스,1
3701,DAVINK (다빈크),러블리즈,1
3702,DAVINK (다빈크),제이워크,1
3703,DAX,걸스데이,1
3704,DAX,달샤벳,1
3705,DJ NURE,유니크,1
3706,DJ R2,달샤벳,1
3707,DJ R2,애프터 스쿨,1
3708,DJ Tama,쥬얼리,1
3709,DK,백퍼센트,1
3710,DK,슈퍼주니어,1
3711,DK4알지,노이즈,1
3712,DMEANOR (디미너),플라이 투 더 스카이,1
3713,D`DAY,맵식스,1
3714,Captain Planet,에이핑크,1
3715,Camaron Forbes,유키스,1
3716,Caesar & Loui,비투비,1
3717,CODE 9,위키미키,1
3718,BreadBeat (TENTEN),유앤비,1
3719,BreadBeat (TENTEN),투에이엠,1
3720,Brian Kim,뉴이스트,1
3721,Brian Kim,샤이니,1
3722,Brian Kim,소녀시대-태티서,1
3723,Brian Kim,원더걸스,1
3724,Brian Kim,제이비제이,1
3725,Brittani Marthena White,피에스타,1
3726,Browncloud,신화,1
3727,ButterFly,구구단,1
3728,ButterFly,에이프릴,1
3729,C-2,샤이니,1
3730,C-Lov,블레이디,1
3731,C-luv,디유닛,1
3732,C-no,뉴이스트,1
3733,C-no,달샤벳,1
3734,C-no,멜로디데이,1
3735,C-no,비원에이포,1
3736,C-no,스카프,1
3737,C-no,인피니트,1
3738,CALII,업텐션,1
3739,CAP,틴탑,1
3740,CARL MCGRIER,샤이니,1
3741,CARLOS BATTEY,아이콘,1
3742,CARLSON SANNIE,쥬얼리,1
3743,CHOICE37,블랙핑크,1
3744,CHOICE37,투애니원,1
3745,CNBLUE (씨엔블루),씨엔블루,1
3746,CODE 9,아스트로,1
3747,D`DAY,스매쉬 (토니 & 스매쉬),1
3748,D`DAY,피에스타,1
3749,Eunsol (1008),마이틴,1
3750,EB,헤일로,1
3751,Devin Hoffman,레인즈,1
3752,Devine Channel,핫샷,1
3753,Distract,JJ 프로젝트,1
3754,Dr. B,갓세븐,1
3755,Dr.JO,구구단,1
3756,Dr.JO,구구단 세미나,1
3757,Dr.JO,에이프릴,1
3758,Dr.JO,엘리스,1
3759,Dr.JO,투에이엠,1
3760,Drew Ryan Scott,샤이니,1
3761,Drew Ryan Scott,엔소닉,1
3762,Drew Ryan Scott,투하트,1
3763,E.G,오렌지캬라멜,1
3764,E.black,보이프렌드,1
3765,EJAE,이엑스아이디,1
3766,D`DAY,헤일로,1
3767,ESBEE,골든차일드,1
3768,ESBEE,매드타운,1
3769,ESBEE,슈퍼주니어,1
3770,ESBEE,씨스타,1
3771,ESBEE,아이오아이,1
3772,ESBEE,업텐션,1
3773,ESBEE,워너원,1
3774,EachONE,제이비제이,1
3775,Eastwest,소나무,1
3776,Eastwest,터보,1
3777,Eddie Shin,신화,1
3778,Eden Beatz,여자친구,1
3779,Eniac,멜로디데이,1
3780,Erin Reid,샤이니,1
3781,Devil Cat,에스에프나인,1
3782,Design88,유니티,1
3783,Denis Seo,허니스트,1
3784,Denis Seo,크레용팝,1
3785,Dakyung Lee,마이틴,1
3786,Daniel Durn,레인즈,1
3787,Daniel Kim,신화,1
3788,Daniel Kim,이블,1
3789,Daniel R.,걸스데이,1
3790,Danis Seo,틴탑,1
3791,Danny Chung,블랙핑크,1
3792,Davey Nate,마이틴,1
3793,David D.A Doman,유키스,1
3794,David Kim,뉴이스트,1
3795,David Kim,맵식스,1
3796,David Kim,멜로디데이,1
3797,David Kim,씨엘씨,1
3798,David Kim,아이오아이,1
3799,David Kim,유키스,1
3800,David Kim,제국의 아이들,1
3801,David Kim,포미닛,1
3802,David Kim,헬로비너스,1
3803,Deanfluenza,매드타운,1
3804,Deanfluenza,백퍼센트,1
3805,Deanfluenza,블락비,1
3806,Deanfluenza,블락비 바스타즈,1
3807,Deanfluenza,엑소,1
3808,Deanfluenza,유니크,1
3809,Deanfluenza,히스토리,1
3810,Denis Seo,뉴이스트,1
3811,Denis Seo,써니힐,1
3812,Denis Seo,에이젝스,1
3813,Denis Seo,에이프릴,1
3814,BreadBeat (TENTEN),워너원,1
3815,BreadBeat (TENTEN),씨엘씨,1
3816,BreadBeat (TENTEN),비투비,1
3817,A-Rod,빅톤,1
3818,36.5,피에스타,1
3819,40,크나큰,1
3820,4realz,비스트,1
3821,4번타자,멜로디데이,1
3822,4번타자,티아라,1
3823,5$,몬스타엑스,1
3824,72,엔소닉,1
3825,77어린이,비투비,1
3826,77어린이,빅스,1
3827,79,다이아,1
3828,9999,씨스타,1
3829,9999,아이오아이,1
3830,9999,인피니트 에이치,1
3831,A-DUST,제국의 아이들,1
3832,A4,에이포,1
3833,BreadBeat (TENTEN),비에이피,1
3834,AIS,빅스,1
3835,AK47,에이핑크,1
3836,AMIllO (아밀로),갓세븐,1
3837,ANDRE MIEUX,더블에스오공일,1
3838,ANGELA PEEL,슈퍼주니어,1
3839,AOA,에이오에이,1
3840,AQX,제이와이제이,1
3841,ARIN,(여자)아이들,1
3842,ARRAN,프로미스나인,1
3843,ASSBRASS,씨스타,1
3844,ASSBRASS,워너원,1
3845,ASSBRASS,트와이스,1
3846,ATM,모모랜드,1
3847,AiRPLAY,비에이,1
3848,3534,태사자,1
3849,3534,엔알지,1
3850,3534,알이에프,1
3851,2S,뉴이스트,1
3852,100%서정,아스트로,1
3853,100%서정,엑소,1
3854,100%서정,첸백시,1
3855,100%서정,트랙스,1
3856,100%서정,티알씨엔지,1
3857,110403,업텐션,1
3858,12월 32일,뉴이스트 W,1
3859,1601,소나무,1
3860,1601,에이프릴,1
3861,1601,카드,1
3862,17HOLIC,빅스,1
3863,17HOLIC,소나무,1
3864,17HOLIC,소년공화국,1
3865,17HOLIC,씨리얼,1
3866,17HOLIC,투피엠,1
3867,17HOLIC,틴탑,1
3868,1Hz,업텐션,1
3869,1of1,제이비제이,1
3870,1월 8일,구구단,1
3871,1월 8일,비에이피,1
3872,1월 8일,빅스,1
3873,1월 8일,샤이니,1
3874,1월 8일,소녀시대-태티서,1
3875,1월 8일,슈퍼 주니어-디앤이,1
3876,1월 8일,슈퍼주니어,1
3877,1월 8일,에스아이에스,1
3878,1월 8일,엔소닉,1
3879,220 VOLT,써니데이즈,1
3880,2Face,투에이엠,1
3881,Airship,지피베이직,1
3882,Alex,에스에프나인,1
3883,Alto,로미오,1
3884,BULL$EYE,아스트로,1
3885,BULL$EYE,유니티,1
3886,BULL$EYE,인투잇,1
3887,BUMZU,슈퍼주니어,1
3888,BUMZU,애프터 스쿨,1
3889,BUMZU,투피엠,1
3890,BUMZU,프로미스나인,1
3891,BUMZU,프리스틴,1
3892,BYP,쥬얼리,1
3893,Balance Kim,마이틴,1
3894,Banana,골든차일드,1
3895,Bekuh BOOM,위너,1
3896,Bello,아스트로,1
3897,Bello,업텐션,1
3898,Bello,제이비제이,1
3899,Bello,틴탑,1
3900,Benny Banana,달샤벳,1
3901,BiNTAGE,몬스타엑스,1
3902,Billion Dollar Baby,원더걸스,1
3903,Blacc Hole,달샤벳,1
3904,Black Edition,아스트로,1
3905,Black Edition,여자친구,1
3906,Blenn,카드,1
3907,Blue Bus,샤이니,1
3908,Blue Magic,엠블랙,1
3909,Blueblack,다이아,1
3910,Bluesun,갓세븐,1
3911,Bonnee,인투잇,1
3912,Bra Bus,타히티,1
3913,BreadBeat (TENTEN),(여자)아이들,1
3914,BULL$EYE,업텐션,1
3915,BULL$EYE,바이칼,1
3916,Anchor,프리스틴,1
3917,BULL$EYE,맵식스,1
3918,Andreas Hojgaard Rasmussen,레인즈,1
3919,Andrew Baag,빅스,1
3920,Antwann Frost,슈퍼주니어,1
3921,Any Masingga,(여자)아이들,1
3922,Any Masingga,에이프릴,1
3923,Any Masingga,우주소녀,1
3924,Aron (뉴이스트),뉴이스트,1
3925,Aron (뉴이스트),뉴이스트 W,1
3926,Artronic Waves,이달의 소녀 오드아이써클,1
3927,Ashtray,걸스데이,1
3928,Astroz,포미닛,1
3929,Atozzio,유니크,1
3930,B.A.P,비에이피,1
3931,B.I,위너,1
3932,BEATAMIN,유키스,1
3933,BEOMxNANG,씨엘씨,1
3934,BEOMxNANG,티아라,1
3935,BEVERLY KIDZ,모모랜드,1
3936,BEVERLY KIDZ,빅톤,1
3937,BILL STAX (빌스택스),뉴이스트,1
3938,BILL STAX (빌스택스),몬스타엑스,1
3939,BOBBY,위너,1
3940,BOOMBASTIC,여자친구,1
3941,BOYTOY,나인뮤지스,1
3942,BOYTOY,아이오아이,1
3943,BOYTOY,유키스,1
3944,BPM,비투비,1
3945,BPM,소나무,1
3946,BPM,씨엘씨,1
3947,Eun,샤크라,1
3948,FRANTS,트와이스,1
3949,Mafly,유키스,1
3950,Kojima Mayumi,러블리즈,1
3951,Keienwai,골든차일드,1
3952,Kenzie,소녀시대,1
3953,Kevin,비에이피,1
3954,Kevin Dae,워너원,1
3955,Kevin Kumar,동방신기,1
3956,Keyfly,브이에이브이,1
3957,Keyfly,빅스,1
3958,Keyfly,소나무,1
3959,Keyfly,업텐션,1
3960,Keyfly,오마이걸,1
3961,Keyfly,펜타곤,1
3962,Kikaflo,투윤,1
3963,Kohway,아이즈,1
3964,Kohway,제이비제이,1
3965,Kuan,비아이지,1
3966,Last.P,아이오아이,1
3967,LAYBACKSOUND (레이백사운드),투피엠,1
3968,LC9,엘씨나인,1
3969,LE (EXID),다이아,1
3970,LE (EXID),시크릿,1
3971,LE (EXID),쥬얼리,1
3972,LE (EXID),트러블 메이커,1
3973,LE (EXID),피에스타,1
3974,LEEZ,엔플라잉,1
3975,LEEZ,인피니트,1
3976,LEEZ,카드,1
3977,LIØN,비에이,1
3978,LIØN,워너원,1
3979,LOOGONE,멜로디데이,1
3980,LOOGONE,에이핑크,1
3981,Katrine `Neya` Klith,레인즈,1
3982,Katerina Bramley,에이오에이,1
3983,Kater D,이달의 소녀 오드아이써클,1
3984,Kater D,이달의 소녀 1/3,1
3985,Jimmy Burney,샤이니,1
3986,Jin Choi,소년공화국,1
3987,Jion,다이아,1
3988,Joachim Svares,소녀시대,1
3989,John Mitchell,원더걸스,1
3990,Joleen Bell Jade Anderson,소녀시대,1
3991,Joy Factory,소녀시대,1
3992,Joy Factory,소녀시대-태티서,1
3993,Justin Park,비에이피,1
3994,Justin Reinstein,씨엔블루,1
3995,K-Smith,갱키즈,1
3996,K.Smith,티아라,1
3997,KIRKHAM BRANDON,러블리즈,1
3998,KOFI OWUSUOFORI,샤이니,1
3999,KUPA,걸스데이,1
4000,KUPA,미쓰에이,1
4001,KUPA,에이핑크,1
4002,KUPA,쥬얼리,1
4003,KUSH,맙,1
4004,KUSH,투애니원,1
4005,KZ,맵식스,1
4006,KZ,버즈,1
4007,KZ,소나무,1
4008,KZ,스매쉬 (토니 & 스매쉬),1
4009,KZ,인피니트,1
4010,KZ,크로스진,1
4011,Kako,트와이스,1
4012,Kalsae,초신성,1
4013,Kasper,레인보우,1
4014,Laken,마마무,1
4015,Last.P,에이프릴,1
4016,FREAKCHILD,더블에스오공일,1
4017,MR.강,틴탑,1
4018,MELODESIGN,뉴이스트,1
4019,MGMZ,업텐션,1
4020,MICHEAL MUNCIE,슈퍼주니어,1
4021,MIHO,마이틴,1
4022,MILLENNIUM,아이콘,1
4023,MILLENNIUM,위너,1
4024,MINIGUN,백퍼센트,1
4025,MINO,아이콘,1
4026,MINO,젝스키스,1
4027,MONSTER FACTORY,달샤벳,1
4028,MONSTER FACTORY,이엑스아이디,1
4029,MQ,슈퍼주니어,1
4030,MR.CHO,갓세븐,1
4031,MR.CHO,트와이스,1
4032,MU-D9 (뮤디나인),빅톤,1
4033,Last.P,카드,1
4034,Macdonnell Douglass,트랙스,1
4035,MachWave,레인보우,1
4036,Mad Soul Child,러브,1
4037,Mafly,나인뮤지스,1
4038,Mafly,뉴이스트,1
4039,Mafly,동방신기,1
4040,Mafly,라붐,1
4041,Mafly,레인보우,1
4042,Mafly,레인즈,1
4043,Mafly,마이네임,1
4044,Mafly,소나무,1
4045,Mafly,소년공화국,1
4046,Mafly,씨엘씨,1
4047,Mafly,업텐션,1
4048,MC 몽,쿨,1
4049,MC 몽,디엠티엔,1
4050,MC Meta,샤이니,1
4051,MAYFLY,틴탑,1
4052,Le`mon,(여자)아이들,1
4053,Le`mon,동방신기,1
4054,Le`mon,몬스타엑스,1
4055,Le`mon,위키미키,1
4056,Le`mon,헤일로,1
4057,Lee Brian D,씨엘씨,1
4058,LeeOn,더블에스오공일,1
4059,LeeOn,소녀시대,1
4060,Lesley Chiang,투피엠,1
4061,Lindblom Mattias,쥬얼리,1
4062,Loki,마이틴,1
4063,Long Candy,라붐,1
4064,Long Candy,모모랜드,1
4065,Long Candy,베스티,1
4066,Long Candy,씨스타,1
4067,Long Candy,씨엘씨,1
4068,Long Candy,아이오아이,1
4069,Long Candy,제이제이씨씨,1
4070,Luizy,유니크,1
4071,Lydia Paek,투애니원,1
4072,M (이민우),원더걸스,1
4073,M (이민우),틴탑,1
4074,M (이민우),포미닛,1
4075,MACHINE,워너원,1
4076,MAKER,업텐션,1
4077,MARCO SONCINI,위키미키,1
4078,MARCO SONCINI,쥬얼리,1
4079,MAYFLY,스누퍼,1
4080,MAYFLY,업텐션,1
4081,Jimmy Andrew Richard,동방신기,1
4082,Jerry.L,투에이엠,1
4083,Jerry.L,씨엘씨,1
4084,GREG LYNCH,슈퍼주니어,1
4085,GDLO (MonoTree),씨엘씨,1
4086,GDLO (MonoTree),에이오에이,1
4087,GDLO (MonoTree),에이핑크,1
4088,GDLO (MonoTree),온앤오프,1
4089,GDLO (MonoTree),우주소녀,1
4090,GDLO (MonoTree),이달의 소녀 오드아이써클,1
4091,GDLO (MonoTree),인피니트,1
4092,GDLO (MonoTree),클릭비,1
4093,GDLO (MonoTree),투피엠,1
4094,GDLO (MonoTree),프리스틴,1
4095,GENTLEMAN,달샤벳,1
4096,GENTLEMAN,유키스,1
4097,GG Riggs,유니크,1
4098,GR8MOON,업텐션,1
4099,GRVVITY,워너원,1
4100,Jay Lee,에이오에이,1
4101,Gabriel Steve Lopez,슈퍼주니어,1
4102,Gavin,골든차일드,1
4103,Genneo,포미닛,1
4104,Giino,지지배,1
4105,Goldfingerz,엔소닉,1
4106,Good Life,비투비,1
4107,Good Life,빅톤,1
4108,Goodnite,디유닛,1
4109,Goodnite,미스터미스터,1
4110,Goodnite,유키스,1
4111,Goodnite,트러블 메이커,1
4112,Greig Watts,더블에스오공일,1
4113,Groovie. K,에스이에스,1
4114,Gustav Karlstrom,프리스틴,1
4115,GDLO (MonoTree),뉴이스트,1
4116,GDLO (MonoTree),갓세븐,1
4117,GARDEN,포미닛,1
4118,GALLERY,인피니트,1
4119,FS,갓세븐,1
4120,Famous Bro,아이오아이,1
4121,Ferdy (MosPick),(여자)아이들,1
4122,Flow Blow,제이비제이,1
4123,Fraktal,크레용팝,1
4124,Francis Sooho Kim,유니크,1
4125,Frederik Tao Nordsoe Schjoldan,샤이니,1
4126,Fredrik Hult,슈퍼주니어,1
4127,Fridolin Nordsoe Schjoldan,샤이니,1
4128,Fukuyama Masaharu,투에이엠,1
4129,Fuxxy,(여자)아이들,1
4130,Fuxxy,우주소녀,1
4131,G-DRAGON,아이콘,1
4132,G-DRAGON,지디 앤 태양,1
4133,G-DRAGON,투애니원,1
4134,G-High (MonoTree),나인뮤지스,1
4135,G-High (MonoTree),레드벨벳,1
4136,G-High (MonoTree),레이디스 코드,1
4137,G-High (MonoTree),로미오,1
4138,G-High (MonoTree),멜로디데이,1
4139,G-High (MonoTree),보이프렌드,1
4140,G-High (MonoTree),소녀시대,1
4141,G-High (MonoTree),스텔라,1
4142,G-High (MonoTree),씨엘씨,1
4143,G-High (MonoTree),에스이에스,1
4144,G-High (MonoTree),에이핑크,1
4145,G. 고릴라,브라운 아이드 걸스,1
4146,G.Soul,엑소,1
4147,GALLERY,이엑스아이디,1
4148,Gyuberlake,하이라이트,1
4149,HAAS,히스토리,1
4150,HENNEY (헤니),인피니트 에이치,1
4151,JQ,다이아,1
4152,JQ,맵식스,1
4153,JQ,모모랜드,1
4154,JQ,소녀시대,1
4155,JQ,스매쉬 (토니 & 스매쉬),1
4156,JQ,에프엑스,1
4157,JQ,워너원,1
4158,JQ,유앤비,1
4159,JQ,유키스,1
4160,JQ,이엑스아이디,1
4161,JS,디헤븐,1
4162,JS,브레이브걸스,1
4163,JUNB,비에이,1
4164,JUNB,아이비아이,1
4165,JUNB,에스아이에스,1
4166,JUNB,에이치유비,1
4167,JUNZO,골든차일드,1
4168,JUUNO (캐스커),더블에스오공일,1
4169,JUUNO (캐스커),베이비복스,1
4170,Jam Factory,리얼걸프로젝트,1
4171,Jam Factory,핫샷,1
4172,James Read,소녀시대,1
4173,Jamie,블랙 비트,1
4174,Jamie,신화,1
4175,Jane Maximova,샤이니,1
4176,Jarah Lafayette Gibson,유니크,1
4177,Jasmine Kearse,피에스타,1
4178,Jay Choi,나인뮤지스,1
4179,Jay Kim,에이치오티,1
4180,Jay Kim,유키스,1
4181,JQ,더보이즈,1
4182,JQ,구구단,1
4183,HILO (Isaac Han),마이틴,1
4184,JOKER,이엑스아이디,1
4185,HOODY,크로스진,1
4186,HUX,에이치유비,1
4187,HWA.B,씨스타,1
4188,Ham,햄,1
4189,Hamilton,틴탑,1
4190,Hash Swan,마마무,1
4191,Hathor,라붐,1
4192,Heaven Light,씨엔블루,1
4193,Hezen,엔플라잉,1
4194,Hi-Graphy (Iconic Sounds),빅톤,1
4195,Hitchhiker,소녀시대,1
4196,Hj,씨리얼,1
4197,Hugo (휴고),헤일로,1
4198,I AM,유키스,1
4199,IL,이엑스아이디,1
4200,Ilanguaq `ilang` Lumholt,비아이지,1
4201,Isayama Mio,BP 라니아,1
4202,J&S,디헤븐,1
4203,J-HO,쥬얼리,1
4204,J-Kwondo,유키스,1
4205,J-Lin,매드타운,1
4206,J.M. Feliciano,천상지희 더 그레이스,1
4207,JACKSON JOHNNY LEE,god,1
4208,JAN MICHAEL LANGHOFF,러블리즈,1
4209,JBJ,제이비제이,1
4210,JDS,쿨,1
4211,JEFFERSON JOSEPH BANKS,god,1
4212,JOHN HO,샤이니,1
4213,JOKER,에이핑크,1
4214,김도훈 (RBW),달샤벳,1
4215,김도훈 (RBW),베이비복스,1
4216,김도훈 (RBW),슈퍼주니어,1
4217,박지연 (MonoTree),레이디스 코드,1
4218,박정민,레인보우,1
4219,박정욱,로미오,1
4220,박정욱,비아이지,1
4221,박정욱,애플비,1
4222,박정욱,카드,1
4223,박종근,레인보우,1
4224,박종근,플라이 투 더 스카이,1
4225,박주연,구피,1
4226,박주현,마틸다,1
4227,박준용,백퍼센트,1
4228,박준하,동방신기,1
4229,박준하,소녀시대,1
4230,박지연,업텐션,1
4231,박지연,에스에프나인,1
4232,박지연 (MonoTree),엘리스,1
4233,박창현,밀크,1
4234,박지예,솔리드,1
4235,박지희,엑소,1
4236,박지희,첸백시,1
4237,박진영,나인뮤지스,1
4238,박진영,아이오아이,1
4239,박진영,언니쓰,1
4240,박진영,에스이에스,1
4241,박진영,이엑스아이디,1
4242,박진호,스피카,1
4243,박찬석,컬러링 베이비 7공주,1
4244,박찬일,보이 클럽,1
4245,박창학,동방신기,1
4246,박창학,써니힐,1
4247,박창학,에스이에스,1
4248,박정란,티티마,1
4249,박정란,태사자,1
4250,박재삼,러브,1
