,source,target,count
2418,홍보라,룰라,1
2419,홍재선,클레오,1
2420,홍석,샤이니,1
2421,홍재선,에프티 아일랜드,1
2422,신아녜스,엔시티 드림,1
2423,신아녜스,온앤오프,1
2424,홍재선,슈퍼주니어,1
2425,신연아,베이비복스,1
2426,신연아,샤크라,1
2427,신영정,엔알지,1
2428,홍재선,룰라,1
2429,신원,펜타곤,1
2430,홍승현 (makeumineworks),비에이피,1
2431,신유,블랙 비트,1
2432,신유,신화,1
2433,신유미,러블리즈,1
2434,신유미,첸백시,1
2435,신은주,문차일드,1
2436,신익주,미스터미스터,1
2437,홍승성,펜타곤,1
2438,신인수,걸스데이,1
2439,신재평,에프엑스,1
2440,홍승성,씨엘씨,1
2441,신재훈,레인보우,1
2442,홍승성,비스트,1
2443,홍수지 (153Joombas),슈퍼 주니어-디앤이,1
2444,홍수정,크로스진,1
2445,홍성민,에이치오티,1
2446,신명호,엔알지,1
2447,황성제,티맥스,1
2448,황성진,마마무,1
2449,송캐럿 (Jam Factory),엔시티 드림,1
2450,휘성 (Realslow),동방신기,1
2451,송현지,미스터미스터,1
2452,쇼리,키스&크라이,1
2453,숀 (SHAUN),방탄소년단,1
2454,후이 (펜타곤),워너원,1
2455,수 (Soo),투포케이,1
2456,수미,소녀시대,1
2457,후이 (펜타곤),신화,1
2458,수지 (SUZY),미쓰에이,1
2459,수퍼터치,백퍼센트,1
2460,수호,블레이디,1
2461,수호,하이포,1
2462,숨,레인보우,1
2463,후니훈,베이비 복스 리브,1
2464,후니,소나무,1
2465,슈가,슈가,1
2466,회장님,제이와이제이,1
2467,슈퍼 창따이,레이디스 코드,1
2468,황현숙,태사자,1
2469,황현숙,알,1
2470,황현 (MonoTree),프리스틴,1
2471,황현 (MonoTree),카라,1
2472,황현 (MonoTree),인피니트,1
2473,슈퍼창따이,투에이엠,1
2474,황현 (MonoTree),이달의 소녀 1/3,1
2475,송캐럿 (Jam Factory),티알씨엔지,1
2476,송창식,방탄소년단,1
2477,황성진,비에이,1
2478,휘성 (Realslow),마마무,1
2479,송수윤,스누퍼,1
2480,희철 (HEECHUL),오렌지캬라멜,1
2481,흥선대장군,스매쉬 (토니 & 스매쉬),1
2482,흑태,엘리스,1
2483,흑태,미쓰에이,1
2484,송수윤,에이스타일,1
2485,흑태,로미오,1
2486,송수윤,에프엑스,1
2487,송수윤,인피니트F,1
2488,휘성 (Realslow),티아라,1
2489,송수윤,틴탑,1
2490,휘성 (Realslow),트와이스,1
2491,휘성 (Realslow),트랙스,1
2492,송양하,마이네임,1
2493,송양하,애프터 스쿨,1
2494,휘성 (Realslow),투에이엠,1
2495,휘성 (Realslow),엠블랙,1
2496,휘성 (Realslow),씨리얼,1
2497,휘성 (Realslow),슈퍼주니어,1
2498,송재경,방탄소년단,1
2499,송재원,비원에이포,1
2500,송재원,소녀시대,1
2501,휘성 (Realslow),비투비,1
2502,휘성 (Realslow),비원에이포,1
2503,송지훈,비에이,1
2504,슈퍼히어로,알이에프,1
2505,황현 (MonoTree),샤이니,1
2506,스윙스,빅스,1
2507,스윙스,스매쉬 (토니 & 스매쉬),1
2508,황유빈,업텐션,1
2509,시우,엠블랙,1
2510,시원 (SIWON),슈퍼주니어,1
2511,시진,나인뮤지스,1
2512,시진,레인보우,1
2513,시진,신화,1
2514,황성진,티아라,1
2515,황성진,크로스진,1
2516,시현,알이에프,1
2517,식케이 (Sik-K),엑소,1
2518,황성진,크레용팝,1
2519,황성진,업텐션,1
2520,황성진,애프터 스쿨,1
2521,신동 (SHINDONG),슈퍼주니어,1
2522,신동관,클릭비,1
2523,신동혁,글램,1
2524,신동혁,방탄소년단,1
2525,신동혁,틴탑,1
2526,신디,비원에이포,1
2527,황성진,슈아이,1
2528,신디,엠블랙,1
2529,황성진,소년공화국,1
2530,신또,딸기우유,1
2531,황성진,비원에이포,1
2532,신또,비아이지,1
2533,시나에,걸스데이,1
2534,승희 (오마이걸),오마이걸 반하나,1
2535,황유빈,엑소,1
2536,황지원 (Jam Factory),엔시티 일이칠,1
2537,황현,에프엑스,1
2538,스윙스,인피니트 에이치,1
2539,황현,소녀시대,1
2540,스타트랙,비에이피,1
2541,황현,레이디스 코드,1
2542,황현,레드벨벳,1
2543,스트라이크,인피니트,1
2544,스파키,와썹,1
2545,스페이스카우보이 (SPACECOWBOY),스피카,1
2546,황찬희,쿨,1
2547,황찬희,소녀시대,1
2548,슬리피,에이코어,1
2549,승희,다이아,1
2550,슬리피,포미닛,1
2551,슬옹,투에이엠,1
2552,황지원 (Jam Factory),엔시티 드림,1
2553,황지원 (Jam Factory),빅스,1
2554,승민,스트레이 키즈,1
2555,황지원 (Jam Factory),라붐,1
2556,승호 (MBLAQ),엠블랙,1
2557,황지원,엔소닉,1
2558,황종하,파이브,1
2559,황종하,달샤벳,1
2560,황은빛,레인즈,1
2561,신화,신화,1
2562,현지원,첸백시,1
2563,심규선 (Lucia),러블리즈,1
2564,한상원,파란,1
2565,양재선,쿨,1
2566,한상원,티아라,1
2567,최재우,몬스타엑스,1
2568,한상원,티맥스,1
2569,양재선,포미닛,1
2570,한상원,쥬얼리,1
2571,양재선,핑클,1
2572,양준영,쥬얼리,1
2573,양파,티아라,1
2574,한상원,알이에프,1
2575,한상원,슈퍼주니어,1
2576,양환,에스아이에스,1
2577,어깨깡패,레인보우,1
2578,어깨깡패,베리굿,1
2579,어벤전승,굿데이,1
2580,어벤전승,나인뮤지스,1
2581,어벤전승,나인뮤지스 A,1
2582,어벤전승,달샤벳,1
2583,한상원,미스터미스터,1
2584,한상원,레인보우,1
2585,어벤전승,마틸다,1
2586,어벤전승,업텐션,1
2587,한상원,더블에스 삼공일,1
2588,어벤전승,카라,1
2589,어쿠스틱 베이 (Accoustic Vei),써스포,1
2590,양재선,쥬얼리,1
2591,한상원,포미닛,1
2592,앙리,유키스,1
2593,한상원,플라이 투 더 스카이,1
2594,한재호,클릭비,1
2595,한재호,에프엑스,1
2596,한재호,에이스타일,1
2597,앤드류 최,슈퍼주니어,1
2598,야마,써니데이즈,1
2599,한재호,나인뮤지스,1
2600,야마아트,빅톤,1
2601,한영미,BP 라니아,1
2602,야마아트,업텐션,1
2603,야마아트,우주소녀,1
2604,얀키 (Yankie),샤이니,1
2605,양갱,다이아,1
2606,한승연,카라,1
2607,양갱,우주소녀,1
2608,양경주,미스터미스터,1
2609,양승훈,엠블랙,1
2610,한수연,에이시아,1
2611,양요섭,하이라이트,1
2612,한성호,초신성,1
2613,한성호,멜로디데이,1
2614,한서윤,포미닛,1
2615,양재선,god,1
2616,양재선,베이비복스,1
2617,양재선,블랙 비트,1
2618,한서윤,스피드,1
2619,한상원,걸스데이,1
2620,에릭,스텔라,1
2621,한명준,유키스,1
2622,에릭,에스이에스,1
2623,여비호이,터치,1
2624,여은 (멜로디데이),멜로디데이,1
2625,여정윤,베이비 복스 리브,1
2626,여지원,컬러링 베이비 7공주,1
2627,연규중,투포케이,1
2628,한경혜,마마무,1
2629,한경해,러브,1
2630,염동건,투피엠,1
2631,한경수,트와이스,1
2632,영광의 얼굴들 (Full8loom),걸스데이,1
2633,한경수,빅스,1
2634,영광의 얼굴들 (Full8loom),엘리스,1
2635,영광의 얼굴들 (Full8loom),우주소녀,1
2636,영광의 얼굴들 (Full8loom),위키미키,1
2637,영광의 얼굴들 (Full8loom),초신성,1
2638,영광의 얼굴들 (Full8loom),카라,1
2639,한경수,비에이피,1
2640,한경수,구구단,1
2641,영광의 얼굴들 (Full8loom),투피엠,1
2642,영광의 얼굴들 (Full8loom),트와이스,1
2643,한,유키스,1
2644,영광의 얼굴들 (Full8loom),포미닛,1
2645,하현곤,클릭비,1
2646,하해룡,알이에프,1
2647,영지,시크릿,1
2648,여름,터보,1
2649,엠블랙,엠블랙,1
2650,엘 (인피니트),인피니트,1
2651,한명준,매드타운,1
2652,에릭 (THE BOYZ),더보이즈,1
2653,에릭남 (Eric Nam),로미오,1
2654,에바,걸스데이,1
2655,한명준,와썹,1
2656,에스나 (eSNa),블락비 바스타즈,1
2657,에스킴,씨클라운,1
2658,에스킴,엠블랙,1
2659,에스킴,티아라,1
2660,에이노,브이에이브이,1
2661,에이맨,씨엔블루,1
2662,에이맨,에프티 아일랜드,1
2663,한관희,포미닛,1
2664,엔느,마틸다,1
2665,에이팀,레인보우 블랙,1
2666,에이팀,엘씨나인,1
2667,에이팀,키스&크라이,1
2668,에코브릿지,브라운 아이드 걸스,1
2669,에피톤 프로젝트,슈퍼주니어,1
2670,한경혜,파이브,1
2671,엔 (VIXX),빅스,1
2672,한경혜,티앤비,1
2673,한경혜,클릭비,1
2674,엔느,러블리즈,1
2675,엔느,레인보우,1
2676,앙리,인피니트,1
2677,앙리,블락비 바스타즈,1
2678,현지원,유앤비,1
2679,심재희,플라이 투 더 스카이,1
2680,심현보,구구단,1
2681,심현보,써니힐,1
2682,헬로굿보이,소년공화국,1
2683,싸이 (PSY),신화,1
2684,싸이 (PSY),아이콘,1
2685,싸이 (PSY),쿨,1
2686,싸이져,비스트,1
2687,허정민,문차일드,1
2688,싸이져,써니힐,1
2689,허재혁,플라이 투 더 스카이,1
2690,허인창,유키스,1
2691,싸이킥스,지지배,1
2692,허윤원,레인보우,1
2693,허유진,디헤븐,1
2694,허성진,투에이엠,1
2695,아론,나인뮤지스,1
2696,아르마딜로,스트레이 키즈,1
2697,아르마딜로,씨엘씨,1
2698,아르마딜로,우주소녀,1
2699,아르마딜로,투에이엠,1
2700,아리,에프티 아일랜드,1
2701,아메리카노 (Americano),디헤븐,1
2702,아바타 LEE,구피,1
2703,허성진,씨스타,1
2704,아이엔,스트레이 키즈,1
2705,심지선,인피니트,1
2706,심재희,쥬얼리,1
2707,앙꼬 (힙잡),미스터미스터,1
2708,심재희,빅뱅,1
2709,심상원,플라이 투 더 스카이,1
2710,현지원,워너원,1
2711,심선,이블,1
2712,심스 ($IM$),달샤벳,1
2713,현지원,엔시티 일이칠,1
2714,심영민,스누퍼,1
2715,심은지,골든차일드,1
2716,심은지,에이핑크,1
2717,심은지,우주소녀,1
2718,현지원,멜로디데이,1
2719,현지원,레드벨벳,1
2720,심은지,카라,1
2721,현준,아이즈,1
2722,심은지,투에이엠,1
2723,현욱,인투잇,1
2724,현우,다이아,1
2725,심은지,트와이스,1
2726,심은지,플라이 투 더 스카이,1
2727,현영 (레인보우),레인보우,1
2728,심재건,제이워크,1
2729,현아,포미닛,1
2730,현아,(여자)아이들,1
2731,심재원,엑소,1
2732,현선희,오션,1
2733,심재훈,블락비,1
2734,아이유,하이포,1
2735,허성진,스카프,1
2736,허성진,비원에이포,1
2737,아티스타 한상원,레인보우,1
2738,함경문,브라운 아이드 걸스,1
2739,한희준,비투비,1
2740,한현정,클레오,1
2741,한현경,신화,1
2742,한해,크로스진,1
2743,한해,god,1
2744,한창훈,와이투케이,1
2745,한진우,악동 클럽 (디 에이디),1
2746,한지은,노이즈,1
2747,안영민,플라이 투 더 스카이,1
2748,한지선,파란,1
2749,안영주,구구단,1
2750,안영주,멜로디데이,1
2751,한준,헤일로,1
2752,한준,터치,1
2753,안용진,god,1
2754,안은진,슈퍼주니어,1
2755,안은진,케이팝,1
2756,안익수,쥬얼리,1
2757,안정연,투피엠,1
2758,안정훈,핑클,1
2759,안지홍,동방신기,1
2760,한준,제국의 아이들,1
2761,한준,이엑스아이디,1
2762,알고보니 혼수상태,소년공화국,1
2763,함경문,와이투케이,1
2764,함승천,빅뱅,1
2765,안영민,애프터스쿨 블루,1
2766,안성준,제이엔씨,1
2767,허니듀오,플라이 투 더 스카이,1
2768,아폴론,레인즈,1
2769,아폴론,비오케이,1
2770,허니듀오,스카프,1
2771,안녕하신가영,나인뮤지스,1
2772,햄,햄,1
2773,안데니,파란,1
2774,해리안,빅톤,1
2775,해랑,오마이걸,1
2776,안성일,젝스키스,1
2777,안성준,샤크라,1
2778,안영민,갱키즈,1
2779,안영민,애프터 스쿨,1
2780,핫펠트 (예은),트와이스,1
2781,핫샷 (HOTSHOT),핫샷,1
2782,핫띠,씨스타,1
2783,안영민,더블에스오공일,1
2784,안영민,러블리즈,1
2785,안영민,레이디스 코드,1
2786,함승효,쥬얼리,1
2787,안영민,비스트,1
2788,함승효,나인뮤지스,1
2789,안영민,슈가,1
2790,함승천,위너,1
2791,유유성,써클,1
2792,윤여훈,걸스데이,1
2793,유유진,베이비 복스 리브,1
2794,정진선,슈퍼주니어,1
2795,이정현,아이콘,1
2796,이정현,오마이걸,1
2797,정주희 (Jam Factory),첸백시,1
2798,이정환,쥬얼리,1
2799,이정훈,인피니트,1
2800,이제이,에스지,1
2801,정주희 (Jam Factory),엔시티 유,1
2802,이제이 쇼,카라,1
2803,정주희 (Jam Factory),에이오에이,1
2804,이종성,컬러링 베이비 7공주,1
2805,이종수,칠학년일반,1
2806,정주희 (Jam Factory),슈퍼주니어,1
2807,정주희 (Jam Factory),샤이니,1
2808,정주희 (Jam Factory),레드벨벳,1
2809,이종수,타히티,1
2810,이종택,제이제이씨씨,1
2811,정주희 (Jam Factory),갓세븐,1
2812,정재원,클릭비,1
2813,정재엽,제이와이제이,1
2814,이종훈,하이포,1
2815,이주형,비스트,1
2816,정재엽,우주소녀,1
2817,이주형 (MonoTree),나인뮤지스,1
2818,이주형 (MonoTree),동방신기,1
2819,정재엽,에이프릴,1
2820,정준호,에스에프나인,1
2821,이정현,동방신기,1
2822,이주형 (MonoTree),로미오,1
2823,이정표,엘리스,1
2824,이재광,샤이니,1
2825,정진환,핑클,1
2826,정진환,티맥스,1
2827,이재니,인투잇,1
2828,정진환,트랙스,1
2829,이재명,샤이니,1
2830,이재명,소녀시대,1
2831,이재영,테이크,1
2832,정진환,쥬얼리,1
2833,정진환,제이워크,1
2834,정진환,와이투케이,1
2835,정진환,써클,1
2836,이재진,젝스키스,1
2837,정진환,슈가,1
2838,이재학,위키미키,1
2839,이재혁,쥬얼리,1
2840,정진환,마이틴,1
2841,정진운,투에이엠,1
2842,이정민,오션,1
2843,이정선,쿨,1
2844,이정원,달샤벳,1
2845,정진욱,에스에프나인,1
2846,이정은,알이에프,1
2847,정진선,제이워크,1
2848,이정표,러블리즈,1
2849,이주형 (MonoTree),레이디스 코드,1
2850,이주형 (MonoTree),보이프렌드,1
2851,이재경,쥬얼리,1
2852,이지은,샤이니,1
2853,이지은,애프터 스쿨,1
2854,이지은,에스에프나인,1
2855,이지은,에이오에이,1
2856,이지은,에프엑스,1
2857,이지은,제국의 아이들,1
2858,이지은,쥬얼리,1
2859,이지은,타히티,1
2860,정은이,에프티 아일랜드,1
2861,정은길,비아이지,1
2862,이지현,쥬얼리,1
2863,이지혜,동방신기,1
2864,이지혜,엑소,1
2865,정윤화,헬로비너스,1
2866,정윤화,크로스진,1
2867,이지훈,에스아이에스,1
2868,정윤화,오렌지캬라멜,1
2869,정윤,우주소녀,1
2870,정윤,몬스타엑스,1
2871,이진실,업텐션,1
2872,이진실,투포케이,1
2873,정윤,걸스데이,1
2874,이진호,투야,1
2875,이찬미,소녀시대,1
2876,이찬미,에이핑크,1
2877,정유진,헬로비너스,1
2878,이지은,씨스타,1
2879,정일리,빅스,1
2880,이주형 (MonoTree),비스트,1
2881,이지은,대국남아,1
2882,이주형 (MonoTree),소녀시대,1
2883,이주형 (MonoTree),스텔라,1
2884,정재엽,나인뮤지스,1
2885,이주형 (MonoTree),에이핑크,1
2886,이주형 (MonoTree),엑소,1
2887,이주형 (MonoTree),엘리스,1
2888,이주형 (MonoTree),온앤오프,1
2889,이주형 (MonoTree),인피니트,1
2890,정재엽,굿데이,1
2891,이주형 (MonoTree),클릭비,1
2892,정재연,크로스진,1
2893,이주형 (MonoTree),트와이스,1
2894,정잔듸 (Jam Factory),동방신기,1
2895,이주호,룰라,1
2896,이주호,멜로디데이,1
2897,정일훈,멜로디데이,1
2898,이주호,엔소닉,1
2899,이지린,러블리즈,1
2900,이지민,베리굿,1
2901,정일훈,리얼걸프로젝트,1
2902,이지원,몬스타엑스,1
2903,이지원,써니데이즈,1
2904,정일훈,달샤벳,1
2905,정일훈,(여자)아이들,1
2906,이지원,우주소녀,1
2907,이재경,클릭비,1
2908,정창욱,나인뮤지스 A,1
2909,이찬우,동방신기,1
2910,제이미,멜로디데이,1
2911,제이덥 (JDUB),트러블 메이커,1
2912,이시영,타이니지,1
2913,이시진,플라이 투 더 스카이,1
2914,이신성,소녀시대,1
2915,이신성,여자친구,1
2916,이신성,트와이스,1
2917,이양반,빅톤,1
2918,이양반,와썹,1
2919,이연,다이아,1
2920,이연미,에프엑스,1
2921,이영주,와이투케이,1
2922,이영준,미스터미스터,1
2923,이영현,슈퍼주니어,1
2924,이영훈,빅뱅,1
2925,이영훈,신화,1
2926,이영훈,위키미키,1
2927,이예라,오렌지캬라멜,1
2928,이용민,구피,1
2929,제이덥 (JDUB),비투비,1
2930,제이 슬로우,백퍼센트,1
2931,제이 슬로우,마이네임,1
2932,이용민,오마이걸,1
2933,제유영,유키스,1
2934,제아,비원에이포,1
2935,이용민,핫젝갓알지,1
2936,이승훈,젝스키스,1
2937,이승환,슈퍼주니어,1
2938,이용청,크레용팝,1
2939,제이미,에이핑크,1
2940,이승현,테이크,1
2941,조미쉘,걸스데이,1
2942,이승호,걸스데이,1
2943,이승호,구구단,1
2944,조동희,에스이에스,1
2945,조덕배,엠블랙,1
2946,조남준,에스이에스,1
2947,이승호,슈퍼주니어,1
2948,이승호,씨엔블루,1
2949,이승호,아이돌,1
2950,조규천 (조트리오),투에이엠,1
2951,조규찬,플라이 투 더 스카이,1
2952,조규만,핑클,1
2953,조규만,파파야,1
2954,조규만,쥬얼리,1
2955,이승호,알,1
2956,조광호,와이투케이,1
2957,조광호,동방신기,1
2958,이승호,원타임,1
2959,제임스피오폰트,풍뎅이,1
2960,제이피에스,신화,1
2961,제이켠,스피드,1
2962,제이켠,비아이지,1
2963,이승호,티앤비,1
2964,이승호,파파야,1
2965,제시 (Jessi),터보,1
2966,제시 (Jessi),언니쓰,1
2967,이재경,슈가,1
2968,이윤성,샤크라,1
2969,정혜경,레드벨벳,1
2970,이윤재,러블리즈,1
2971,정현우,비아이지,1
2972,정현우,멜로디데이,1
2973,정현우,매드타운,1
2974,정한종,신화,1
2975,이윤재,슈퍼주니어,1
2976,이윤재,플라이 투 더 스카이,1
2977,이윤정,레드벨벳,1
2978,정하리,인투잇,1
2979,이윤종,슈퍼주니어,1
2980,이윤종,에프엑스,1
2981,이윤화,신화,1
2982,이은지,디헤븐,1
2983,이은지,마마무,1
2984,이은진,대국남아,1
2985,이은진,에프엑스,1
2986,이인욱,쿨,1
2987,정채연,빈챈현스S,1
2988,정창욱,쥬얼리,1
2989,이장희,god,1
2990,이재경,룰라,1
2991,정창욱,임팩트,1
2992,정창욱,아이오아이,1
2993,이재경,브라운 아이드 걸스,1
2994,정혜경,룰라,1
2995,이윤경,쥬얼리,1
2996,이우민 `collapsedone`,미쓰에이,1
2997,이유진,헬로비너스,1
2998,이우민 `collapsedone`,베스티,1
2999,이우민 `collapsedone`,에이핑크,1
3000,이우민 `collapsedone`,트와이스,1
3001,이우천,에스이에스,1
3002,제니,루비,1
3003,제니,달샤벳,1
3004,이웃집총각,타히티,1
3005,이원근,슈퍼주니어,1
3006,이원근,씨스타,1
3007,제노 (JENO),엔시티 드림,1
3008,정희철,제국의 아이들,1
3009,정훈,하이포,1
3010,이원기,에프티 아일랜드,1
3011,정화 (EXID),이엑스아이디,1
3012,이원숙,컬러링 베이비 7공주,1
3013,이원희,에이핑크,1
3014,정호현 (e.one),플라이 투 더 스카이,1
3015,정호현 (e.one),제국의 아이들,1
3016,이유정,세븐틴,1
3017,정호현 (e.one),우주소녀,1
3018,정호현 (e.one),아스트로,1
3019,이유진,빅스,1
3020,이유진,슈퍼 주니어-디앤이,1
3021,정호현 (e.one),빅톤,1
3022,정혜영,빅스,1
3023,이찬미,카라,1
3024,이창근,뉴이스트,1
3025,유유진,엔알지,1
3026,전다운,인피니트,1
3027,임상혁,슈아이,1
3028,전다운,스피카,1
3029,임상혁,에이코어,1
3030,임상혁,투윤,1
3031,전다운,버즈,1
3032,임서영,빅스,1
3033,전다운,맵식스,1
